agency,contractor,adj_weight,chemical
1,356,1.94312E-06,Corrosion
1,356,1.4284E-05,Coating
1,356,5.05138E-06,Corrosion
1,356,4.34714E-06,Corrosion
1,356,4.76194E-05,Corrosion
1,356,9.1441E-06,Corrosion
1,356,1.14854E-06,Corrosion
1,356,1.77315E-05,Corrosion
1,356,2.75798E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,2.83873E-05,Corrosion
1,356,3.66133E-06,Corrosion
1,356,1.14854E-06,Corrosion
1,356,1.87491E-05,Corrosion
1,356,2.51684E-05,Corrosion
1,356,8.08221E-06,Corrosion
1,356,1.71821E-06,Corrosion
1,356,3.81656E-05,Corrosion
1,356,1.14854E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,0.000495445,Corrosion
1,356,6.40087E-06,Corrosion
1,356,8.55969E-06,Corrosion
1,356,4.34714E-06,Corrosion
1,356,9.1441E-06,Corrosion
1,356,1.75803E-05,Corrosion
1,356,1.94312E-06,Corrosion
1,356,8.00109E-05,Corrosion
1,356,9.16807E-06,Corrosion
1,356,3.47587E-05,Coating
1,356,0.000248168,Corrosion
1,356,1.08052E-05,Corrosion
1,356,6.07641E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,0.000496798,Corrosion
1,356,9.54416E-06,Coating
1,356,0.000994056,Corrosion
1,356,1.4284E-05,Coating
1,356,5.52518E-05,Coating
1,356,0.000745427,Corrosion
1,356,3.10826E-05,Corrosion
1,356,9.19572E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,1.64354E-05,Coating
1,356,3.81084E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,2.35092E-05,Corrosion
1,356,2.83541E-05,Corrosion
1,356,0.000167097,Coating
1,356,6.52071E-06,Coating
1,356,0.000248168,Corrosion
1,356,0.000248168,Corrosion
1,356,2.30557E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,1.21565E-05,Corrosion
1,356,6.40087E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,3.22256E-05,Corrosion
1,356,8.9745E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,1.12974E-05,Corrosion
1,356,8.63528E-06,Corrosion
1,356,2.30557E-05,Corrosion
1,356,1.14854E-06,Corrosion
1,356,6.91154E-06,Coating
1,356,1.55394E-05,Coating
1,356,8.55969E-06,Corrosion
1,356,2.01244E-05,Corrosion
1,356,1.32626E-05,Corrosion
1,356,3.66133E-06,Corrosion
1,356,1.60022E-06,Corrosion
1,356,5.40903E-06,Coating
1,356,0.000248168,Corrosion
1,356,2.66009E-05,Corrosion
1,356,5.97685E-06,Corrosion
1,356,0.00013471,Coating
1,356,0.000495445,Corrosion
1,356,0.000235457,Coating
1,356,6.91154E-06,Coating
1,356,1.60022E-06,Corrosion
1,356,1.75803E-05,Corrosion
1,356,3.59238E-05,Corrosion
1,356,8.55969E-06,Corrosion
1,356,1.71821E-06,Corrosion
1,356,8.08221E-06,Corrosion
1,356,1.35023E-05,Coating
1,356,1.94312E-06,Corrosion
1,356,5.41161E-05,Corrosion
1,356,0.000117303,Coating
1,356,1.19353E-05,Coating
1,356,1.75803E-05,Corrosion
1,356,8.55969E-06,Corrosion
1,356,5.44332E-05,Corrosion
1,356,5.73719E-06,Coating
1,356,4.36742E-06,Corrosion
1,356,1.05637E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,3.9775E-05,Corrosion
1,356,9.1441E-06,Corrosion
1,356,1.94312E-06,Corrosion
1,356,3.4814E-05,Corrosion
1,356,4.36742E-06,Corrosion
1,356,1.71821E-06,Corrosion
1,356,4.22546E-05,Corrosion
1,356,1.4284E-05,Coating
1,356,3.26865E-06,Corrosion
1,356,6.91154E-06,Coating
1,356,7.63367E-05,Coating
1,356,1.14854E-06,Corrosion
1,356,5.85186E-05,Coating
1,356,0.00222316,Corrosion
1,356,3.79591E-05,Corrosion
1,356,1.14854E-06,Corrosion
1,356,0.000192386,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,7.66777E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,0.000230955,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,7.66777E-05,Corrosion
1,356,0.000115247,Corrosion
1,356,3.81084E-05,Corrosion
1,356,0.000115247,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,0.000385232,Corrosion
1,356,0.000423802,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,0.000230955,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,0.000230955,Corrosion
1,356,3.81084E-05,Corrosion
1,356,5.72244E-06,Corrosion
1,356,1.14854E-06,Corrosion
1,356,0.001242686,Corrosion
1,356,1.71765E-05,Corrosion
1,356,0.002485832,Corrosion
1,356,1.71821E-06,Corrosion
1,356,1.75803E-05,Corrosion
1,356,1.06743E-05,Corrosion
1,356,1.12974E-05,Corrosion
1,356,6.91154E-06,Coating
1,356,1.94312E-06,Corrosion
1,356,1.04346E-05,Corrosion
1,356,2.83873E-05,Corrosion
1,356,8.55969E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,0.000248168,Corrosion
1,356,1.14854E-06,Corrosion
1,356,8.55969E-06,Corrosion
1,356,5.03848E-05,Corrosion
1,356,9.1441E-06,Corrosion
1,356,4.24703E-05,Corrosion
1,356,0.000141983,Corrosion
1,356,3.44047E-05,Corrosion
1,356,5.97685E-06,Corrosion
1,356,4.69668E-05,Corrosion
1,356,3.47697E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,1.14854E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,1.32626E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,4.4642E-05,Corrosion
1,356,7.63367E-05,Coating
1,356,2.51684E-05,Corrosion
1,356,1.71821E-06,Corrosion
1,356,1.74586E-05,Corrosion
1,356,1.62418E-05,Corrosion
1,356,2.852E-06,Corrosion
1,356,8.5007E-06,Corrosion
1,356,6.07641E-06,Corrosion
1,356,1.94312E-06,Corrosion
1,356,0.00013471,Coating
1,356,8.2555E-06,Corrosion
1,356,8.80083E-05,Coating
1,356,1.05637E-05,Corrosion
1,356,3.80513E-06,Corrosion
1,356,6.91154E-06,Coating
1,356,1.64354E-05,Coating
1,356,1.16145E-06,Corrosion
1,356,1.25178E-05,Corrosion
1,356,6.69031E-05,Corrosion
1,356,3.33317E-05,Coating
1,356,1.64354E-05,Coating
1,356,8.55969E-06,Corrosion
1,356,2.19938E-05,Corrosion
1,356,2.19938E-05,Corrosion
1,356,0.000133803,Corrosion
1,356,9.1441E-06,Corrosion
1,356,5.41825E-06,Corrosion
1,356,1.94312E-06,Corrosion
1,356,6.91154E-06,Coating
1,356,1.35023E-05,Coating
1,356,5.10669E-06,Corrosion
1,356,0.000745427,Corrosion
1,356,1.94312E-06,Corrosion
1,356,2.30557E-05,Corrosion
1,356,0.000165918,Coating
1,356,1.72429E-05,Corrosion
1,356,4.34714E-06,Corrosion
1,356,1.94312E-06,Corrosion
1,356,3.87002E-05,Corrosion
1,356,4.36742E-06,Corrosion
1,356,1.4284E-05,Coating
1,356,5.97685E-06,Corrosion
1,356,2.13301E-05,Corrosion
1,356,9.43944E-05,Corrosion
1,356,1.71821E-06,Corrosion
1,356,5.41825E-06,Corrosion
1,356,5.41825E-06,Corrosion
1,356,1.71765E-05,Corrosion
1,356,7.58629E-06,Corrosion
1,356,1.71821E-06,Corrosion
1,356,7.66777E-05,Corrosion
1,356,1.71821E-06,Corrosion
1,356,5.11461E-05,Coating
1,356,0.000248168,Corrosion
1,356,4.0942E-05,Corrosion
1,356,8.55969E-06,Corrosion
1,356,8.55969E-06,Corrosion
1,356,1.02042E-05,Corrosion
1,356,5.86071E-05,Corrosion
1,356,0.000319273,Corrosion
1,356,2.02571E-05,Corrosion
1,356,7.19637E-05,Corrosion
1,356,5.10669E-06,Corrosion
1,356,1.71821E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,1.74623E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,3.26681E-05,Corrosion
1,356,5.97685E-06,Corrosion
1,356,2.43314E-05,Coating
1,356,5.73719E-06,Coating
1,356,5.97685E-06,Corrosion
1,356,4.40115E-05,Corrosion
1,356,8.08221E-06,Corrosion
1,356,1.81592E-06,Corrosion
1,356,6.68847E-05,Corrosion
1,356,3.80513E-06,Corrosion
1,356,1.19353E-05,Coating
1,356,1.14854E-06,Corrosion
1,356,8.55969E-06,Corrosion
1,356,1.94312E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,5.05138E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,1.77315E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,5.72244E-06,Corrosion
1,356,9.70824E-06,Corrosion
1,356,3.05295E-05,Coating
1,356,1.07277E-05,Corrosion
1,356,1.26137E-05,Corrosion
1,356,2.73954E-05,Coating
1,356,1.19353E-05,Coating
1,356,1.12974E-05,Corrosion
1,356,4.113E-06,Corrosion
1,356,1.87491E-05,Corrosion
1,356,9.1441E-06,Corrosion
1,356,1.04346E-05,Corrosion
1,356,4.4642E-05,Corrosion
1,356,3.44047E-05,Corrosion
1,356,5.72244E-06,Corrosion
1,356,2.75798E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,9.1441E-06,Corrosion
1,356,0.000120072,Corrosion
1,356,2.16564E-05,Coating
1,356,0.000994056,Corrosion
1,356,9.19572E-06,Corrosion
1,356,8.55969E-06,Corrosion
1,356,2.64239E-05,Corrosion
1,356,1.61036E-05,Corrosion
1,356,9.84466E-06,Corrosion
1,356,4.01917E-05,Corrosion
1,356,3.66133E-06,Corrosion
1,356,3.47697E-06,Corrosion
1,356,6.1649E-06,Corrosion
1,356,6.91154E-06,Coating
1,356,6.91154E-06,Coating
1,356,1.71821E-06,Corrosion
1,356,1.21565E-05,Corrosion
1,356,1.67212E-06,Corrosion
1,356,4.40115E-05,Corrosion
1,356,3.33317E-05,Coating
1,356,2.43314E-05,Coating
1,356,7.95795E-05,Coating
1,356,2.75798E-06,Corrosion
1,356,1.19058E-05,Corrosion
1,356,3.92938E-05,Corrosion
1,356,1.71821E-06,Corrosion
1,356,0.000496798,Corrosion
1,356,1.60022E-06,Corrosion
1,356,0.000385232,Corrosion
1,356,2.74655E-05,Coating
1,356,2.74655E-05,Coating
1,356,6.91154E-06,Coating
1,356,2.16564E-05,Coating
1,356,1.81592E-06,Corrosion
1,356,1.4284E-05,Coating
1,356,1.06743E-05,Corrosion
1,356,3.60639E-05,Corrosion
1,356,1.6511E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,1.60022E-06,Corrosion
1,356,8.55969E-06,Corrosion
1,356,1.14854E-06,Corrosion
1,356,5.72244E-06,Corrosion
1,356,7.78355E-06,Corrosion
1,356,4.40797E-05,Corrosion
1,356,3.89731E-06,Corrosion
1,356,1.71821E-06,Corrosion
1,356,2.43314E-05,Coating
1,356,5.40903E-06,Coating
1,356,5.40903E-06,Coating
1,356,2.83541E-05,Corrosion
1,356,1.88523E-05,Corrosion
1,356,1.12974E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,2.73954E-05,Coating
1,356,2.73954E-05,Coating
1,356,2.73954E-05,Coating
1,356,2.73954E-05,Coating
1,356,5.52518E-05,Coating
1,356,0.000110964,Coating
1,356,2.73954E-05,Coating
1,356,2.73954E-05,Coating
1,356,0.000110964,Coating
1,356,0.000110964,Coating
1,356,2.73954E-05,Coating
1,356,2.73954E-05,Coating
1,356,2.73954E-05,Coating
1,356,0.000278102,Coating
1,356,5.52518E-05,Coating
1,356,2.73954E-05,Coating
1,356,0.000248168,Corrosion
1,356,0.000248168,Corrosion
1,356,1.14854E-06,Corrosion
1,356,2.74655E-05,Coating
1,356,5.73719E-06,Coating
1,356,3.66133E-06,Corrosion
1,356,6.91154E-06,Coating
1,356,3.89731E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,3.89731E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,0.000248168,Corrosion
1,356,1.75803E-05,Corrosion
1,356,1.81868E-05,Corrosion
1,356,1.60022E-06,Corrosion
1,356,2.43314E-05,Coating
1,356,1.60022E-06,Corrosion
1,356,1.60022E-06,Corrosion
1,356,4.29257E-05,Coating
1,356,1.04346E-05,Corrosion
1,356,0.000496798,Corrosion
1,356,1.19353E-05,Coating
1,356,8.55969E-06,Corrosion
1,356,5.10669E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,5.8478E-06,Corrosion
1,356,0.000115247,Corrosion
1,356,6.52071E-06,Coating
1,356,6.1649E-06,Corrosion
1,356,6.1649E-06,Corrosion
1,356,9.1441E-06,Corrosion
1,356,3.66133E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,1.81333E-05,Coating
1,356,0.000102056,Corrosion
1,356,0.000496798,Corrosion
1,356,3.66133E-06,Corrosion
1,356,2.75798E-06,Corrosion
1,356,2.19938E-05,Corrosion
1,356,0.000496798,Corrosion
1,356,6.75115E-06,Corrosion
1,356,2.75798E-06,Corrosion
1,356,9.70824E-06,Corrosion
1,356,1.75803E-05,Corrosion
1,356,8.08221E-06,Corrosion
1,356,4.36742E-06,Corrosion
1,356,0.005718013,Corrosion
1,356,6.52071E-06,Coating
1,356,5.41825E-06,Corrosion
1,356,3.47697E-06,Corrosion
1,356,5.8478E-06,Corrosion
1,356,1.35023E-05,Coating
1,356,0.000248168,Corrosion
1,356,2.89348E-05,Corrosion
1,356,2.30557E-05,Corrosion
1,356,2.51684E-05,Corrosion
1,356,1.75803E-05,Corrosion
1,356,4.4642E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,3.89731E-06,Corrosion
1,356,4.75641E-05,Corrosion
1,356,3.60639E-05,Corrosion
1,356,2.90288E-05,Coating
1,356,1.71821E-06,Corrosion
1,356,3.66133E-06,Corrosion
1,356,1.87491E-05,Corrosion
1,356,8.55969E-06,Corrosion
1,356,0.000994056,Corrosion
1,356,1.87491E-05,Corrosion
1,356,6.69031E-05,Corrosion
1,356,1.4284E-05,Coating
1,356,1.62418E-05,Corrosion
1,356,3.26865E-06,Corrosion
1,356,6.44475E-05,Corrosion
1,356,3.49467E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,2.51684E-05,Corrosion
1,356,1.66253E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,5.52518E-05,Coating
1,356,1.74623E-05,Corrosion
1,356,4.37737E-05,Coating
1,356,6.91154E-06,Coating
1,356,0.000473816,Corrosion
1,356,1.64354E-05,Coating
1,356,1.19353E-05,Coating
1,356,1.4284E-05,Coating
1,356,0.000117498,Coating
1,356,1.14854E-06,Corrosion
1,356,8.08221E-06,Corrosion
1,356,5.73719E-06,Coating
1,356,1.55394E-05,Coating
1,356,1.60022E-06,Corrosion
1,356,1.4284E-05,Coating
1,356,1.27907E-05,Corrosion
1,356,5.33087E-05,Corrosion
1,356,2.56883E-05,Corrosion
1,356,3.79591E-05,Corrosion
1,356,5.40903E-06,Coating
1,356,5.40903E-06,Coating
1,356,5.40903E-06,Coating
1,356,5.40903E-06,Coating
1,356,5.40903E-06,Coating
1,356,5.40903E-06,Coating
1,356,3.59238E-05,Corrosion
1,356,3.37115E-05,Corrosion
1,356,3.26865E-06,Corrosion
1,356,3.81084E-05,Corrosion
1,356,0.000111812,Corrosion
1,356,2.90288E-05,Coating
1,356,4.24703E-05,Corrosion
1,356,6.91154E-06,Coating
1,356,1.75803E-05,Corrosion
1,356,3.67276E-05,Coating
1,356,0.000248168,Corrosion
1,356,2.75798E-06,Corrosion
1,356,5.40903E-06,Coating
1,356,5.40903E-06,Coating
1,356,0.000248168,Corrosion
1,356,5.72244E-06,Corrosion
1,356,1.87491E-05,Corrosion
1,356,7.78355E-06,Corrosion
1,356,2.30557E-05,Corrosion
1,356,0.00019964,Coating
1,356,6.99782E-05,Coating
1,356,0.0001196,Coating
1,356,0.00015962,Coating
1,356,7.78355E-06,Corrosion
1,356,3.66133E-06,Corrosion
1,356,8.08221E-06,Corrosion
1,356,4.36742E-06,Corrosion
1,356,5.54822E-05,Corrosion
1,356,0.000496798,Corrosion
1,356,1.06743E-05,Corrosion
1,356,7.39161E-05,Coating
1,356,3.89731E-06,Corrosion
1,356,1.94312E-06,Corrosion
1,356,1.14854E-06,Corrosion
1,356,9.54416E-06,Coating
1,356,1.14854E-06,Corrosion
1,356,5.51227E-06,Corrosion
1,356,8.5007E-06,Corrosion
1,356,2.90288E-05,Coating
1,356,1.4284E-05,Coating
1,356,1.71821E-06,Corrosion
1,356,8.63528E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,1.14854E-06,Corrosion
1,356,2.32529E-05,Corrosion
1,356,4.36742E-06,Corrosion
1,356,4.07613E-05,Corrosion
1,356,1.4284E-05,Coating
1,356,2.42724E-05,Corrosion
1,356,8.08442E-05,Corrosion
1,356,3.47697E-06,Corrosion
1,356,6.91154E-06,Coating
1,356,6.41083E-05,Coating
1,356,0.000248168,Corrosion
1,356,6.91154E-06,Coating
1,356,1.12974E-05,Corrosion
1,356,9.70824E-06,Corrosion
1,356,5.40903E-06,Coating
1,356,3.66133E-06,Corrosion
1,356,5.97685E-06,Corrosion
1,356,1.77315E-05,Corrosion
1,356,1.71765E-05,Corrosion
1,356,1.66253E-05,Corrosion
1,356,1.66253E-05,Corrosion
1,356,8.2555E-06,Corrosion
1,356,8.55969E-06,Corrosion
1,356,1.14854E-06,Corrosion
1,356,1.75803E-05,Corrosion
1,356,7.58629E-06,Corrosion
1,356,2.31663E-05,Corrosion
1,356,2.31663E-05,Corrosion
1,356,1.60022E-06,Corrosion
1,356,1.1279E-05,Coating
1,356,0.000732356,Corrosion
1,356,2.75798E-06,Corrosion
1,356,3.56215E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,3.64013E-05,Coating
1,356,6.64828E-05,Corrosion
1,356,6.64828E-05,Corrosion
1,356,4.36742E-06,Corrosion
1,356,2.32529E-05,Corrosion
1,356,1.84652E-05,Corrosion
1,356,3.60639E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,1.60022E-06,Corrosion
1,356,2.51684E-05,Corrosion
1,356,3.81084E-05,Corrosion
1,356,8.55969E-06,Corrosion
1,356,1.08052E-05,Corrosion
1,356,1.71821E-06,Corrosion
1,356,1.87491E-05,Corrosion
1,356,4.4642E-05,Corrosion
1,356,9.54416E-06,Coating
1,356,2.36807E-05,Corrosion
1,356,2.90288E-05,Coating
1,356,2.90288E-05,Coating
1,356,4.34714E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,0.000248168,Corrosion
1,356,4.44485E-05,Corrosion
1,356,0.00023498,Corrosion
1,356,2.75798E-06,Corrosion
1,356,1.71821E-06,Corrosion
1,356,1.64354E-05,Coating
1,356,1.35023E-05,Coating
1,356,8.5007E-06,Corrosion
1,356,6.91154E-06,Coating
1,356,8.55969E-06,Corrosion
1,356,8.2555E-06,Corrosion
1,356,3.37115E-05,Corrosion
1,356,6.71244E-05,Coating
1,356,2.30557E-05,Corrosion
1,356,5.10669E-06,Corrosion
1,356,1.71821E-06,Corrosion
1,356,0.00023498,Corrosion
1,356,1.19058E-05,Corrosion
1,356,1.14854E-06,Corrosion
1,356,6.07641E-06,Corrosion
1,356,9.70824E-06,Corrosion
1,356,5.63764E-06,Corrosion
1,356,7.41484E-06,Corrosion
1,356,0.000171264,Corrosion
1,356,8.54015E-05,Corrosion
1,356,0.00023498,Corrosion
1,356,1.21565E-05,Corrosion
1,356,7.58629E-06,Corrosion
1,356,1.71821E-06,Corrosion
1,356,3.89731E-06,Corrosion
1,356,2.75798E-06,Corrosion
1,356,8.55969E-06,Corrosion
1,356,1.35023E-05,Coating
1,356,1.35023E-05,Coating
1,356,6.52071E-06,Coating
1,356,6.52071E-06,Coating
1,356,2.69862E-05,Corrosion
1,356,1.35023E-05,Coating
1,356,8.55969E-06,Corrosion
1,356,1.81333E-05,Coating
1,356,5.73719E-06,Coating
1,356,0.000498674,Coating
1,356,2.75798E-06,Corrosion
1,356,2.852E-06,Corrosion
1,356,5.40903E-06,Coating
1,356,3.89731E-06,Corrosion
1,356,5.40903E-06,Coating
1,356,3.89731E-06,Corrosion
1,356,0.000248168,Corrosion
1,356,8.02506E-06,Corrosion
1,356,1.8797E-05,Corrosion
1,356,2.75798E-06,Corrosion
1,356,1.8797E-05,Corrosion
1,356,0.00023498,Corrosion
1,356,0.00023498,Corrosion
1,356,0.000405051,Coating
1,356,1.94165E-05,Corrosion
1,356,1.55394E-05,Coating
1,356,1.06743E-05,Corrosion
1,356,1.06743E-05,Corrosion
1,356,4.36742E-06,Corrosion
1,356,2.90288E-05,Coating
1,356,8.55969E-06,Corrosion
1,356,8.55969E-06,Corrosion
1,356,1.88523E-05,Corrosion
1,356,3.89731E-06,Corrosion
1,356,2.30188E-05,Coating
1,356,1.15592E-05,Corrosion
1,356,0.000248168,Corrosion
1,356,0.000248168,Corrosion
1,356,2.852E-06,Corrosion
1,356,1.95492E-05,Coating
1,356,2.20712E-05,Corrosion
1,356,4.75401E-05,Coating
1,356,2.47739E-05,Corrosion
1,356,1.39632E-05,Corrosion
1,356,1.56335E-05,Corrosion
1,356,3.95593E-05,Coating
1,356,0.00023498,Corrosion
1,356,5.52518E-05,Coating
1,356,1.71821E-06,Corrosion
1,356,2.18094E-05,Corrosion
1,356,5.73719E-06,Coating
1,356,0.00023498,Corrosion
1,356,1.75803E-05,Corrosion
1,356,1.14854E-06,Corrosion
1,356,5.73719E-06,Coating
1,356,0.000248168,Corrosion
1,356,0.000248168,Corrosion
1,356,1.64354E-05,Coating
1,356,9.70824E-06,Corrosion
1,356,1.12974E-05,Corrosion
1,356,5.8478E-06,Corrosion
1,356,0.001242686,Corrosion
5,357,0.004065115,Coating
6,358,0.029990824,Fertilizer / Pesticide
0,359,0.027540346,Anti-icing / Deicing product
0,359,0.009805277,Anti-icing / Deicing product
0,359,0.065039122,Anti-icing / Deicing product
0,359,0.033874322,Anti-icing / Deicing product
0,359,0.128362722,Anti-icing / Deicing product
0,359,0.040734004,Anti-icing / Deicing product
0,359,0.040734004,Anti-icing / Deicing product
0,360,0.011623794,Anti-icing / Deicing product
0,360,0.007753449,Anti-icing / Deicing product
0,360,0.006975606,Anti-icing / Deicing product
0,360,0.003432745,Anti-icing / Deicing product
1,360,0.001251692,Anti-icing / Deicing product
1,360,0.001251692,Anti-icing / Deicing product
0,360,0.00394994,Anti-icing / Deicing product
3,360,0.087569092,Salt / Reagent
3,360,0.087569092,Salt / Reagent
3,360,1.290498207,Fertilizer / Pesticide
0,360,0.003708801,Anti-icing / Deicing product
0,360,0.003708801,Anti-icing / Deicing product
0,361,0.123467826,Corrosion
0,361,0.045547043,Corrosion
0,361,0.01806652,Corrosion
0,361,0.000984577,Corrosion
0,361,0.003686678,Corrosion
0,361,1.520944398,Corrosion
0,361,1.520944398,Corrosion
0,361,1.520944398,Corrosion
0,361,1.520944398,Corrosion
0,361,0.214551349,Corrosion
5,362,5.1926E-05,Corrosion
5,362,0.000106857,Corrosion
12,363,0.002288331,Corrosion
12,363,0.002441347,Corrosion
6,364,0.003688151,Fertilizer / Pesticide
5,365,0.005907665,Anti-icing / Deicing product
8,366,0.003685701,Fertilizer / Pesticide
8,366,0.003974828,Fertilizer / Pesticide
8,366,0.003974828,Fertilizer / Pesticide
8,366,0.003142014,Fertilizer / Pesticide
8,366,0.003679921,Fertilizer / Pesticide
8,366,0.003679921,Fertilizer / Pesticide
8,366,0.003837998,Fertilizer / Pesticide
8,366,0.003837998,Fertilizer / Pesticide
5,367,0.002147252,Anti-icing / Deicing product
15,368,0.002488358,Fertilizer / Pesticide
15,368,0.002488358,Fertilizer / Pesticide
1,369,0.000378149,Fertilizer / Pesticide
21,370,0.012057959,Fertilizer / Pesticide
21,370,0.010455676,Fertilizer / Pesticide
15,371,0.006359854,Fertilizer / Pesticide
15,371,0.005456505,Salt / Reagent
15,371,0.005456505,Salt / Reagent
15,371,0.005456505,Fertilizer / Pesticide
15,371,0.004630586,Salt / Reagent
15,371,0.004630586,Salt / Reagent
15,371,0.004630586,Fertilizer / Pesticide
15,371,0.010028557,Fertilizer / Pesticide
15,371,0.004631508,Fertilizer / Pesticide
0,372,0.008801293,Anti-icing / Deicing product
20,373,0.002045901,Fertilizer / Pesticide
8,374,0.001011825,Fertilizer / Pesticide
0,375,0.145879866,Corrosion
0,375,0.137474775,Corrosion
0,375,0.137474775,Corrosion
0,375,0.136377482,Corrosion
0,375,0.136885,Corrosion
0,375,0.136885,Corrosion
0,375,0.139597243,Corrosion
0,375,0.142472028,Corrosion
0,375,0.142472028,Corrosion
0,375,0.142472028,Corrosion
0,375,0.142472028,Corrosion
8,376,0.003550169,Corrosion
29,377,0.138266885,Fertilizer / Pesticide
29,377,0.138266885,Fertilizer / Pesticide
29,377,0.138266885,Fertilizer / Pesticide
29,377,0.138266885,Fertilizer / Pesticide
7,378,0.075243723,Salt / Reagent
7,378,0.075243723,Salt / Reagent
7,378,0.083318558,Salt / Reagent
7,378,0.083318558,Salt / Reagent
7,378,0.082075476,Salt / Reagent
7,378,0.082075476,Salt / Reagent
7,378,0.080592803,Fertilizer / Pesticide
3,378,0.018285776,Anti-icing / Deicing product
3,378,0.002167061,Anti-icing / Deicing product
3,378,0.053374195,Anti-icing / Deicing product
1,379,3.82946E-05,Fertilizer / Pesticide
1,379,5.5921E-05,Corrosion
1,379,5.5921E-05,Corrosion
1,379,0.000137254,Corrosion
1,379,5.37271E-05,Corrosion
1,379,0.0001352,Fertilizer / Pesticide
1,379,0.00024733,Corrosion
5,380,0.069127941,Corrosion
1,381,0.001094804,Corrosion
1,381,0.000336544,Corrosion
1,381,0.000125916,Corrosion
1,381,0.000253952,Corrosion
1,381,0.000813475,Corrosion
1,381,0.000813475,Corrosion
1,381,0.000813475,Corrosion
3,381,0.003176157,Corrosion
8,277,0.003816465,Fertilizer / Pesticide
3,382,0.003686678,Fertilizer / Pesticide
3,382,0.003686678,Fertilizer / Pesticide
0,383,0.033865911,Corrosion
0,383,0.229404666,Corrosion
0,383,0.229404666,Corrosion
0,383,0.229404666,Corrosion
0,383,0.229404666,Corrosion
0,383,0.229404666,Corrosion
0,383,0.245897503,Corrosion
0,383,0.245897503,Corrosion
0,383,0.001820986,Corrosion
0,383,0.017374813,Corrosion
1,384,0.001095366,Corrosion
1,384,0.001570537,Corrosion
1,384,0.001894286,Corrosion
1,384,0.000196985,Corrosion
1,384,0.001003031,Corrosion
1,384,0.000145365,Corrosion
1,384,0.0027561,Corrosion
1,384,0.00020778,Corrosion
1,384,0.001182185,Corrosion
1,384,0.000290086,Corrosion
1,384,0.020734829,Corrosion
1,384,0.003544723,Corrosion
1,384,0.000760694,Corrosion
1,384,0.00115087,Corrosion
1,384,6.63685E-05,Corrosion
1,384,0.003470833,Corrosion
1,384,7.60472E-05,Corrosion
1,384,0.001338754,Corrosion
1,384,1.2905E-05,Corrosion
1,384,4.72876E-05,Corrosion
1,384,0.000149849,Corrosion
1,384,0.000781443,Corrosion
1,384,0.000643406,Corrosion
1,384,0.000355097,Corrosion
1,384,0.000118726,Corrosion
1,384,0.002693138,Corrosion
1,384,0.001436565,Corrosion
1,384,0.001444898,Corrosion
1,384,4.08351E-05,Corrosion
1,384,0.000180795,Corrosion
1,384,0.025493893,Corrosion
1,384,0.000884913,Corrosion
1,384,0.001602412,Corrosion
1,384,5.7759E-05,Corrosion
